generation_number,sigma, mu,nicheidx1,amountniche1,amount_change#1,nicheidx2,amountniche2,amount_change20.0000,0.1000,0.0000,0.0000,21.0000,0.0000,1.0000,17.0000,0.0000
2.0000,0.7000,0.0000,0.0000,499.0000,40.0000,1.0000,501.0000,0.0000
3.0000,0.7000,0.1000,0.0000,493.0000,38.0000,1.0000,507.0000,14.0000
3.0000,0.3000,0.2000,0.0000,522.0000,20.0000,1.0000,475.0000,19.0000
3.0000,0.9000,0.1000,0.0000,528.0000,75.0000,1.0000,472.0000,33.0000
3.0000,0.5000,0.0000,0.0000,470.0000,0.0000,1.0000,530.0000,1.0000
3.0000,0.9000,0.2000,0.0000,477.0000,37.0000,1.0000,523.0000,11.0000
3.0000,0.7000,0.2000,0.0000,478.0000,38.0000,1.0000,522.0000,96.0000
3.0000,0.9000,0.0000,0.0000,426.0000,78.0000,1.0000,574.0000,149.0000
3.0000,0.1000,0.3000,0.0000,346.0000,24.0000,1.0000,570.0000,24.0000
3.0000,0.3000,0.0000,0.0000,432.0000,41.0000,1.0000,568.0000,15.0000
3.0000,0.1000,0.2000,0.0000,607.0000,10.0000,1.0000,326.0000,19.0000
3.0000,0.1000,0.0000,0.0000,398.0000,0.0000,1.0000,556.0000,0.0000
3.0000,0.5000,0.1000,0.0000,474.0000,19.0000,1.0000,526.0000,7.0000
3.0000,0.1000,0.1000,0.0000,557.0000,8.0000,1.0000,388.0000,7.0000
3.0000,0.3000,0.1000,0.0000,471.0000,10.0000,1.0000,528.0000,13.0000
3.0000,0.5000,0.2000,0.0000,502.0000,21.0000,1.0000,498.0000,24.0000
3.0000,0.7000,0.0000,0.0000,499.0000,40.0000,1.0000,501.0000,6.0000
4.0000,0.7000,0.1000,0.0000,500.0000,43.0000,1.0000,500.0000,25.0000
4.0000,0.5000,0.0000,0.0000,483.0000,3.0000,1.0000,517.0000,1.0000
4.0000,0.9000,0.1000,0.0000,454.0000,76.0000,1.0000,546.0000,111.0000
4.0000,0.3000,0.2000,0.0000,527.0000,27.0000,1.0000,466.0000,23.0000
4.0000,0.7000,0.2000,0.0000,532.0000,94.0000,1.0000,468.0000,99.0000
4.0000,0.9000,0.2000,0.0000,466.0000,43.0000,1.0000,534.0000,18.0000
4.0000,0.9000,0.0000,0.0000,654.0000,328.0000,1.0000,346.0000,149.0000
4.0000,0.3000,0.0000,0.0000,443.0000,52.0000,1.0000,556.0000,15.0000
4.0000,0.1000,0.3000,0.0000,256.0000,30.0000,1.0000,653.0000,28.0000
4.0000,0.1000,0.2000,0.0000,494.0000,16.0000,1.0000,424.0000,23.0000
4.0000,0.1000,0.1000,0.0000,659.0000,10.0000,1.0000,263.0000,9.0000
4.0000,0.1000,0.0000,0.0000,388.0000,0.0000,1.0000,594.0000,0.0000
4.0000,0.3000,0.1000,0.0000,457.0000,16.0000,1.0000,542.0000,15.0000
4.0000,0.5000,0.1000,0.0000,498.0000,20.0000,1.0000,502.0000,13.0000
4.0000,0.7000,0.0000,0.0000,495.0000,42.0000,1.0000,505.0000,6.0000
4.0000,0.5000,0.2000,0.0000,519.0000,26.0000,1.0000,481.0000,34.0000
5.0000,0.5000,0.0000,0.0000,505.0000,3.0000,1.0000,495.0000,3.0000
5.0000,0.7000,0.1000,0.0000,456.0000,46.0000,1.0000,544.0000,33.0000
5.0000,0.9000,0.1000,0.0000,540.0000,196.0000,1.0000,460.0000,111.0000
5.0000,0.7000,0.2000,0.0000,465.0000,98.0000,1.0000,535.0000,199.0000
5.0000,0.3000,0.0000,0.0000,447.0000,53.0000,1.0000,553.0000,15.0000
5.0000,0.3000,0.2000,0.0000,522.0000,33.0000,1.0000,477.0000,27.0000
5.0000,0.9000,0.2000,0.0000,494.0000,67.0000,1.0000,506.0000,21.0000
5.0000,0.1000,0.3000,0.0000,179.0000,37.0000,1.0000,624.0000,29.0000
5.0000,0.1000,0.2000,0.0000,294.0000,20.0000,1.0000,551.0000,25.0000
5.0000,0.9000,0.0000,0.0000,230.0000,328.0000,1.0000,770.0000,587.0000
5.0000,0.1000,0.1000,0.0000,600.0000,10.0000,1.0000,306.0000,10.0000
5.0000,0.1000,0.0000,0.0000,505.0000,0.0000,1.0000,484.0000,0.0000
5.0000,0.3000,0.1000,0.0000,418.0000,18.0000,1.0000,579.0000,19.0000
5.0000,0.5000,0.1000,0.0000,491.0000,20.0000,1.0000,509.0000,31.0000
5.0000,0.7000,0.0000,0.0000,513.0000,55.0000,1.0000,487.0000,6.0000
5.0000,0.5000,0.2000,0.0000,528.0000,28.0000,1.0000,472.0000,49.0000
6.0000,0.7000,0.1000,0.0000,498.0000,102.0000,1.0000,502.0000,38.0000
6.0000,0.5000,0.0000,0.0000,497.0000,4.0000,1.0000,503.0000,3.0000
6.0000,0.9000,0.1000,0.0000,442.0000,199.0000,1.0000,558.0000,245.0000
6.0000,0.3000,0.0000,0.0000,484.0000,53.0000,1.0000,516.0000,15.0000
6.0000,0.1000,0.2000,0.0000,227.0000,25.0000,1.0000,420.0000,27.0000
6.0000,0.9000,0.2000,0.0000,482.0000,71.0000,1.0000,518.0000,63.0000
6.0000,0.1000,0.3000,0.0000,231.0000,43.0000,1.0000,503.0000,34.0000
6.0000,0.9000,0.0000,0.0000,931.0000,1088.0000,1.0000,69.0000,587.0000
6.0000,0.3000,0.2000,0.0000,495.0000,35.0000,1.0000,504.0000,33.0000
6.0000,0.1000,0.0000,0.0000,693.0000,0.0000,1.0000,294.0000,0.0000
6.0000,0.1000,0.1000,0.0000,573.0000,11.0000,1.0000,234.0000,10.0000
6.0000,0.3000,0.1000,0.0000,431.0000,21.0000,1.0000,568.0000,21.0000
6.0000,0.7000,0.2000,0.0000,587.0000,206.0000,1.0000,413.0000,201.0000
6.0000,0.5000,0.1000,0.0000,479.0000,25.0000,1.0000,521.0000,34.0000
6.0000,0.7000,0.0000,0.0000,478.0000,55.0000,1.0000,522.0000,16.0000
6.0000,0.5000,0.2000,0.0000,513.0000,32.0000,1.0000,487.0000,57.0000
7.0000,0.7000,0.1000,0.0000,473.0000,106.0000,1.0000,527.0000,85.0000
7.0000,0.5000,0.0000,0.0000,488.0000,4.0000,1.0000,512.0000,3.0000
7.0000,0.9000,0.1000,0.0000,593.0000,366.0000,1.0000,407.0000,245.0000
7.0000,0.3000,0.0000,0.0000,515.0000,53.0000,1.0000,485.0000,15.0000
7.0000,0.1000,0.0000,0.0000,281.0000,0.0000,1.0000,78.0000,0.0000
7.0000,0.9000,0.0000,0.0000,0.0000,1088.0000,1.0000,1000.0000,1544.0000
7.0000,0.1000,0.1000,0.0000,790.0000,11.0000,1.0000,110.0000,11.0000
7.0000,0.9000,0.2000,0.0000,495.0000,83.0000,1.0000,505.0000,67.0000
7.0000,0.1000,0.3000,0.0000,308.0000,47.0000,1.0000,529.0000,42.0000
7.0000,0.3000,0.1000,0.0000,464.0000,25.0000,1.0000,534.0000,24.0000
7.0000,0.7000,0.2000,0.0000,458.0000,208.0000,1.0000,542.0000,347.0000
7.0000,0.3000,0.2000,0.0000,477.0000,42.0000,1.0000,517.0000,37.0000
7.0000,0.1000,0.2000,0.0000,417.0000,25.0000,1.0000,467.0000,32.0000
7.0000,0.7000,0.0000,0.0000,500.0000,89.0000,1.0000,500.0000,16.0000
7.0000,0.5000,0.1000,0.0000,497.0000,26.0000,1.0000,503.0000,40.0000
7.0000,0.5000,0.2000,0.0000,507.0000,44.0000,1.0000,493.0000,66.0000
8.0000,0.7000,0.1000,0.0000,528.0000,162.0000,1.0000,472.0000,86.0000
8.0000,0.5000,0.0000,0.0000,469.0000,4.0000,1.0000,531.0000,3.0000
8.0000,0.9000,0.1000,0.0000,362.0000,366.0000,1.0000,638.0000,474.0000
8.0000,0.3000,0.0000,0.0000,556.0000,53.0000,1.0000,444.0000,15.0000
8.0000,0.1000,0.0000,0.0000,0.0000,0.0000,1.0000,323.0000,0.0000
8.0000,0.3000,0.1000,0.0000,496.0000,25.0000,1.0000,504.0000,29.0000
8.0000,0.1000,0.1000,0.0000,841.0000,11.0000,1.0000,96.0000,14.0000
8.0000,0.9000,0.2000,0.0000,486.0000,88.0000,1.0000,514.0000,82.0000
8.0000,0.7000,0.2000,0.0000,572.0000,347.0000,1.0000,428.0000,348.0000
8.0000,0.9000,0.0000,0.0000,1000.0000,2088.0000,1.0000,0.0000,1544.0000
8.0000,0.1000,0.3000,0.0000,332.0000,51.0000,1.0000,513.0000,47.0000
8.0000,0.7000,0.0000,0.0000,482.0000,89.0000,1.0000,518.0000,55.0000
8.0000,0.5000,0.1000,0.0000,480.0000,27.0000,1.0000,520.0000,54.0000
8.0000,0.1000,0.2000,0.0000,440.0000,30.0000,1.0000,430.0000,36.0000
8.0000,0.3000,0.2000,0.0000,459.0000,53.0000,1.0000,539.0000,43.0000
8.0000,0.5000,0.2000,0.0000,504.0000,59.0000,1.0000,496.0000,72.0000
9.0000,0.5000,0.0000,0.0000,465.0000,4.0000,1.0000,535.0000,3.0000
9.0000,0.7000,0.1000,0.0000,469.0000,163.0000,1.0000,531.0000,171.0000
9.0000,0.9000,0.1000,0.0000,714.0000,781.0000,1.0000,286.0000,474.0000
9.0000,0.3000,0.0000,0.0000,612.0000,53.0000,1.0000,388.0000,15.0000
0.0000,0.2000,0.0000,0.0000,74.0000,0.0000,1.0000,78.0000,0.0000
9.0000,0.1000,0.1000,0.0000,507.0000,11.0000,1.0000,111.0000,15.0000
9.0000,0.1000,0.3000,0.0000,335.0000,58.0000,1.0000,519.0000,50.0000
9.0000,0.7000,0.0000,0.0000,504.0000,129.0000,1.0000,496.0000,55.0000
9.0000,0.3000,0.1000,0.0000,504.0000,27.0000,1.0000,496.0000,34.0000
9.0000,0.5000,0.1000,0.0000,483.0000,31.0000,1.0000,517.0000,58.0000
9.0000,0.7000,0.2000,0.0000,461.0000,348.0000,1.0000,539.0000,463.0000
9.0000,0.9000,0.2000,0.0000,498.0000,96.0000,1.0000,502.0000,87.0000
9.0000,0.9000,0.0000,0.0000,0.0000,2088.0000,1.0000,1000.0000,2544.0000
9.0000,0.3000,0.2000,0.0000,487.0000,58.0000,1.0000,509.0000,45.0000
9.0000,0.1000,0.2000,0.0000,322.0000,32.0000,1.0000,477.0000,40.0000
9.0000,0.5000,0.2000,0.0000,478.0000,70.0000,1.0000,522.0000,81.0000
10.0000,0.5000,0.0000,0.0000,456.0000,11.0000,1.0000,544.0000,3.0000
10.0000,0.7000,0.1000,0.0000,561.0000,273.0000,1.0000,439.0000,175.0000
10.0000,0.9000,0.1000,0.0000,113.0000,781.0000,1.0000,887.0000,1112.0000
10.0000,0.3000,0.0000,0.0000,628.0000,53.0000,1.0000,372.0000,15.0000
10.0000,0.1000,0.1000,0.0000,669.0000,12.0000,1.0000,183.0000,16.0000
10.0000,0.7000,0.0000,0.0000,457.0000,129.0000,1.0000,543.0000,99.0000
10.0000,0.3000,0.1000,0.0000,529.0000,28.0000,1.0000,468.0000,35.0000
10.0000,0.1000,0.3000,0.0000,387.0000,66.0000,1.0000,466.0000,56.0000
1.0000,0.2000,0.0000,0.0000,506.0000,0.0000,1.0000,494.0000,0.0000
10.0000,0.9000,0.2000,0.0000,507.0000,99.0000,1.0000,493.0000,106.0000
10.0000,0.5000,0.1000,0.0000,480.0000,34.0000,1.0000,520.0000,63.0000
10.0000,0.7000,0.2000,0.0000,537.0000,454.0000,1.0000,463.0000,468.0000
10.0000,0.9000,0.0000,0.0000,1000.0000,3088.0000,1.0000,0.0000,2544.0000
10.0000,0.3000,0.2000,0.0000,493.0000,59.0000,1.0000,497.0000,48.0000
10.0000,0.1000,0.2000,0.0000,261.0000,35.0000,1.0000,558.0000,40.0000
10.0000,0.5000,0.2000,0.0000,484.0000,83.0000,1.0000,516.0000,85.0000
11.0000,0.5000,0.0000,0.0000,430.0000,11.0000,1.0000,570.0000,11.0000
11.0000,0.7000,0.1000,0.0000,465.0000,273.0000,1.0000,535.0000,309.0000
11.0000,0.3000,0.0000,0.0000,625.0000,53.0000,1.0000,375.0000,15.0000
11.0000,0.1000,0.1000,0.0000,506.0000,14.0000,1.0000,254.0000,19.0000
11.0000,0.9000,0.1000,0.0000,1000.0000,1707.0000,1.0000,0.0000,1112.0000
11.0000,0.7000,0.0000,0.0000,519.0000,183.0000,1.0000,481.0000,99.0000
11.0000,0.3000,0.1000,0.0000,531.0000,28.0000,1.0000,468.0000,38.0000
11.0000,0.1000,0.3000,0.0000,416.0000,72.0000,1.0000,442.0000,64.0000
11.0000,0.9000,0.2000,0.0000,476.0000,102.0000,1.0000,524.0000,132.0000
2.0000,0.2000,0.0000,0.0000,518.0000,0.0000,1.0000,470.0000,0.0000
11.0000,0.5000,0.1000,0.0000,505.0000,36.0000,1.0000,494.0000,67.0000
11.0000,0.9000,0.0000,0.0000,0.0000,3088.0000,1.0000,1000.0000,3544.0000
11.0000,0.3000,0.2000,0.0000,476.0000,63.0000,1.0000,521.0000,52.0000
11.0000,0.7000,0.2000,0.0000,491.0000,461.0000,1.0000,509.0000,560.0000
11.0000,0.1000,0.2000,0.0000,312.0000,40.0000,1.0000,533.0000,41.0000
11.0000,0.5000,0.2000,0.0000,491.0000,91.0000,1.0000,509.0000,88.0000
12.0000,0.5000,0.0000,0.0000,466.0000,56.0000,1.0000,534.0000,11.0000
12.0000,0.3000,0.0000,0.0000,641.0000,53.0000,1.0000,359.0000,15.0000
12.0000,0.7000,0.1000,0.0000,569.0000,396.0000,1.0000,431.0000,311.0000
12.0000,0.1000,0.1000,0.0000,589.0000,15.0000,1.0000,321.0000,21.0000
12.0000,0.9000,0.1000,0.0000,0.0000,1707.0000,1.0000,1000.0000,2112.0000
12.0000,0.7000,0.0000,0.0000,502.0000,183.0000,1.0000,498.0000,149.0000
12.0000,0.3000,0.1000,0.0000,521.0000,28.0000,1.0000,473.0000,38.0000
12.0000,0.1000,0.3000,0.0000,417.0000,76.0000,1.0000,437.0000,74.0000
12.0000,0.9000,0.2000,0.0000,532.0000,143.0000,1.0000,468.0000,136.0000
3.0000,0.2000,0.0000,0.0000,549.0000,0.0000,1.0000,448.0000,0.0000
12.0000,0.5000,0.1000,0.0000,531.0000,38.0000,1.0000,469.0000,69.0000
12.0000,0.9000,0.0000,0.0000,1000.0000,4088.0000,1.0000,0.0000,3544.0000
12.0000,0.3000,0.2000,0.0000,452.0000,64.0000,1.0000,540.0000,58.0000
12.0000,0.7000,0.2000,0.0000,572.0000,535.0000,1.0000,428.0000,564.0000
12.0000,0.1000,0.2000,0.0000,404.0000,42.0000,1.0000,441.0000,44.0000
12.0000,0.5000,0.2000,0.0000,496.0000,95.0000,1.0000,504.0000,92.0000
13.0000,0.5000,0.0000,0.0000,447.0000,56.0000,1.0000,553.0000,50.0000
13.0000,0.1000,0.1000,0.0000,458.0000,15.0000,1.0000,299.0000,22.0000
13.0000,0.7000,0.1000,0.0000,448.0000,397.0000,1.0000,552.0000,428.0000
13.0000,0.3000,0.0000,0.0000,664.0000,53.0000,1.0000,336.0000,15.0000
13.0000,0.7000,0.0000,0.0000,518.0000,186.0000,1.0000,482.0000,149.0000
13.0000,0.9000,0.1000,0.0000,1000.0000,2707.0000,1.0000,0.0000,2112.0000
13.0000,0.3000,0.1000,0.0000,527.0000,30.0000,1.0000,470.0000,38.0000
13.0000,0.9000,0.2000,0.0000,400.0000,143.0000,1.0000,600.0000,285.0000
13.0000,0.5000,0.1000,0.0000,461.0000,40.0000,1.0000,539.0000,84.0000
13.0000,0.1000,0.3000,0.0000,376.0000,83.0000,1.0000,474.0000,77.0000
13.0000,0.9000,0.0000,0.0000,0.0000,4088.0000,1.0000,1000.0000,4544.0000
4.0000,0.2000,0.0000,0.0000,570.0000,0.0000,1.0000,430.0000,0.0000
13.0000,0.3000,0.2000,0.0000,478.0000,68.0000,1.0000,520.0000,65.0000
13.0000,0.7000,0.2000,0.0000,480.0000,535.0000,1.0000,520.0000,683.0000
13.0000,0.1000,0.2000,0.0000,425.0000,45.0000,1.0000,459.0000,46.0000
13.0000,0.5000,0.2000,0.0000,488.0000,104.0000,1.0000,512.0000,96.0000
14.0000,0.5000,0.0000,0.0000,509.0000,82.0000,1.0000,491.0000,50.0000
14.0000,0.7000,0.1000,0.0000,588.0000,556.0000,1.0000,412.0000,428.0000
14.0000,0.1000,0.1000,0.0000,470.0000,17.0000,1.0000,413.0000,23.0000
14.0000,0.7000,0.0000,0.0000,532.0000,186.0000,1.0000,468.0000,149.0000
14.0000,0.3000,0.0000,0.0000,674.0000,53.0000,1.0000,326.0000,15.0000
14.0000,0.9000,0.1000,0.0000,0.0000,2707.0000,1.0000,1000.0000,3112.0000
14.0000,0.3000,0.1000,0.0000,508.0000,32.0000,1.0000,489.0000,41.0000
14.0000,0.9000,0.2000,0.0000,650.0000,415.0000,1.0000,350.0000,286.0000
14.0000,0.5000,0.1000,0.0000,421.0000,46.0000,1.0000,579.0000,84.0000
14.0000,0.9000,0.0000,0.0000,1000.0000,5088.0000,1.0000,0.0000,4544.0000
14.0000,0.1000,0.3000,0.0000,324.0000,91.0000,1.0000,530.0000,78.0000
5.0000,0.2000,0.0000,0.0000,529.0000,0.0000,1.0000,471.0000,0.0000
14.0000,0.3000,0.2000,0.0000,486.0000,72.0000,1.0000,509.0000,74.0000
14.0000,0.7000,0.2000,0.0000,606.0000,656.0000,1.0000,394.0000,690.0000
14.0000,0.5000,0.2000,0.0000,491.0000,114.0000,1.0000,509.0000,98.0000
14.0000,0.1000,0.2000,0.0000,398.0000,47.0000,1.0000,455.0000,49.0000
15.0000,0.5000,0.0000,0.0000,510.0000,82.0000,1.0000,490.0000,65.0000
15.0000,0.7000,0.0000,0.0000,524.0000,186.0000,1.0000,476.0000,149.0000
15.0000,0.7000,0.1000,0.0000,420.0000,557.0000,1.0000,580.0000,615.0000
15.0000,0.1000,0.1000,0.0000,420.0000,22.0000,1.0000,518.0000,24.0000
15.0000,0.9000,0.1000,0.0000,1000.0000,3707.0000,1.0000,0.0000,3112.0000
15.0000,0.3000,0.1000,0.0000,507.0000,32.0000,1.0000,487.0000,42.0000
15.0000,0.3000,0.0000,0.0000,671.0000,53.0000,1.0000,329.0000,15.0000
15.0000,0.9000,0.2000,0.0000,150.0000,415.0000,1.0000,850.0000,814.0000
15.0000,0.9000,0.0000,0.0000,0.0000,5088.0000,1.0000,1000.0000,5544.0000
15.0000,0.5000,0.1000,0.0000,401.0000,51.0000,1.0000,599.0000,86.0000
15.0000,0.1000,0.3000,0.0000,269.0000,99.0000,1.0000,468.0000,82.0000
6.0000,0.2000,0.0000,0.0000,492.0000,0.0000,1.0000,507.0000,0.0000
15.0000,0.3000,0.2000,0.0000,471.0000,75.0000,1.0000,526.0000,77.0000
15.0000,0.7000,0.2000,0.0000,475.0000,657.0000,1.0000,525.0000,833.0000
15.0000,0.5000,0.2000,0.0000,511.0000,124.0000,1.0000,489.0000,111.0000
15.0000,0.1000,0.2000,0.0000,404.0000,49.0000,1.0000,449.0000,53.0000
16.0000,0.5000,0.0000,0.0000,530.0000,82.0000,1.0000,470.0000,65.0000
16.0000,0.7000,0.1000,0.0000,603.0000,802.0000,1.0000,397.0000,615.0000
16.0000,0.7000,0.0000,0.0000,506.0000,186.0000,1.0000,494.0000,149.0000
16.0000,0.1000,0.1000,0.0000,408.0000,24.0000,1.0000,514.0000,27.0000
16.0000,0.9000,0.0000,0.0000,1000.0000,6088.0000,1.0000,0.0000,5544.0000
16.0000,0.9000,0.2000,0.0000,988.0000,1278.0000,1.0000,12.0000,814.0000
16.0000,0.3000,0.1000,0.0000,491.0000,33.0000,1.0000,499.0000,44.0000
16.0000,0.9000,0.1000,0.0000,0.0000,3707.0000,1.0000,1000.0000,4112.0000
16.0000,0.1000,0.3000,0.0000,373.0000,108.0000,1.0000,413.0000,88.0000
16.0000,0.5000,0.1000,0.0000,394.0000,52.0000,1.0000,606.0000,88.0000
7.0000,0.2000,0.0000,0.0000,486.0000,0.0000,1.0000,513.0000,0.0000
16.0000,0.3000,0.2000,0.0000,452.0000,83.0000,1.0000,540.0000,81.0000
16.0000,0.3000,0.0000,0.0000,694.0000,53.0000,1.0000,304.0000,15.0000
16.0000,0.7000,0.2000,0.0000,550.0000,803.0000,1.0000,450.0000,835.0000
16.0000,0.5000,0.2000,0.0000,515.0000,131.0000,1.0000,485.0000,123.0000
16.0000,0.1000,0.2000,0.0000,309.0000,53.0000,1.0000,522.0000,54.0000
17.0000,0.5000,0.0000,0.0000,528.0000,82.0000,1.0000,472.0000,65.0000
17.0000,0.7000,0.0000,0.0000,551.0000,205.0000,1.0000,449.0000,149.0000
17.0000,0.7000,0.1000,0.0000,357.0000,802.0000,1.0000,643.0000,889.0000
17.0000,0.1000,0.1000,0.0000,495.0000,25.0000,1.0000,239.0000,27.0000
17.0000,0.9000,0.0000,0.0000,0.0000,6088.0000,1.0000,1000.0000,6544.0000
17.0000,0.9000,0.2000,0.0000,0.0000,1278.0000,1.0000,1000.0000,1810.0000
17.0000,0.3000,0.1000,0.0000,472.0000,35.0000,1.0000,526.0000,44.0000
17.0000,0.5000,0.1000,0.0000,403.0000,57.0000,1.0000,597.0000,88.0000
17.0000,0.1000,0.3000,0.0000,411.0000,115.0000,1.0000,441.0000,95.0000
17.0000,0.9000,0.1000,0.0000,1000.0000,4707.0000,1.0000,0.0000,4112.0000
8.0000,0.2000,0.0000,0.0000,478.0000,0.0000,1.0000,522.0000,0.0000
17.0000,0.3000,0.2000,0.0000,419.0000,92.0000,1.0000,570.0000,83.0000
17.0000,0.3000,0.0000,0.0000,775.0000,59.0000,1.0000,225.0000,15.0000
17.0000,0.7000,0.2000,0.0000,491.0000,812.0000,1.0000,509.0000,916.0000
17.0000,0.5000,0.2000,0.0000,472.0000,138.0000,1.0000,528.0000,127.0000
17.0000,0.1000,0.2000,0.0000,345.0000,59.0000,1.0000,507.0000,60.0000
18.0000,0.5000,0.0000,0.0000,507.0000,82.0000,1.0000,493.0000,65.0000
18.0000,0.7000,0.0000,0.0000,563.0000,205.0000,1.0000,437.0000,169.0000
18.0000,0.1000,0.1000,0.0000,633.0000,26.0000,1.0000,233.0000,28.0000
18.0000,0.9000,0.0000,0.0000,1000.0000,7088.0000,1.0000,0.0000,6544.0000
18.0000,0.7000,0.1000,0.0000,641.0000,1122.0000,1.0000,359.0000,889.0000
18.0000,0.9000,0.2000,0.0000,1000.0000,2278.0000,1.0000,0.0000,1810.0000
18.0000,0.5000,0.1000,0.0000,438.0000,61.0000,1.0000,562.0000,91.0000
18.0000,0.1000,0.3000,0.0000,462.0000,121.0000,1.0000,421.0000,102.0000
18.0000,0.9000,0.1000,0.0000,0.0000,4707.0000,1.0000,1000.0000,5112.0000
18.0000,0.3000,0.1000,0.0000,428.0000,35.0000,1.0000,567.0000,46.0000
18.0000,0.3000,0.2000,0.0000,430.0000,100.0000,1.0000,557.0000,87.0000
18.0000,0.3000,0.0000,0.0000,858.0000,59.0000,1.0000,123.0000,18.0000
9.0000,0.2000,0.0000,0.0000,490.0000,0.0000,1.0000,510.0000,0.0000
18.0000,0.7000,0.2000,0.0000,526.0000,868.0000,1.0000,474.0000,922.0000
18.0000,0.5000,0.2000,0.0000,477.0000,155.0000,1.0000,522.0000,134.0000
18.0000,0.1000,0.2000,0.0000,429.0000,64.0000,1.0000,390.0000,62.0000
19.0000,0.5000,0.0000,0.0000,469.0000,82.0000,1.0000,531.0000,65.0000
19.0000,0.7000,0.0000,0.0000,547.0000,205.0000,1.0000,453.0000,169.0000
